is_home,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg,fulltime_result
0.0,1,0.42,1924,39,16,4,78,2,2,2,14,0.7,2,0.23,1955,47,18,7,79,2,6,2,18,0.7,0,0.32000000000000006,6,3,1,1,0.19999999999999996,1,0.04999999999999999,3,4,1,1,0.6000000000000001,1
0.0,3,0.41,1939,51,10,4,76,2,2,1,17,0.8,2,0.21,1919,32,9,5,63,1,1,4,21,1.7,3,-0.10999999999999999,1,0,1,2,0.7999999999999999,2,0.32999999999999996,-4,2,-7,-2,-0.8999999999999999,2
0.0,1,0.42,1815,41,14,3,76,2,3,5,17,0.6,0,0.22,1793,48,10,2,83,2,7,0,15,2.4,1,-0.14,9,3,1,1,1.3,-1,0.49,-3,-1,-3,0,-0.19999999999999996,0
0.0,0,0.37,1907,33,8,4,70,1,4,4,21,0.9,0,0.28,1928,42,13,4,71,0,5,3,12,1.2,-2,-0.29000000000000004,-1,-1,2,0,0.8999999999999999,-1,-0.14000000000000007,-3,0,-4,-2,-0.5,0
0.0,0,0.67,1893,48,8,1,78,1,5,2,14,0.6,2,0.04,2354,60,20,9,87,0,9,3,7,2.4,-2,0.0,-3,-5,-2,-1,-0.5,0,0.11,3,0,1,-3,-0.7,0
0.0,0,0.37,1951,51,15,3,69,0,8,2,13,0.3,1,0.25,1951,66,7,4,84,1,0,3,9,1.8,-1,0.0,2,-2,3,-3,-1.3000000000000003,-2,0.009999999999999953,-3,0,-1,-1,-0.3999999999999999,0
0.0,0,0.42,1800,50,17,3,85,0,3,0,11,1.3,1,0.2,1863,51,15,6,77,3,7,2,12,1.8,-1,0.09999999999999998,9,2,5,0,0.6000000000000001,-1,0.17000000000000004,9,3,4,2,0.30000000000000004,0
0.0,1,0.42,1927,48,12,5,75,1,5,0,13,0.7,0,0.2,1944,48,7,0,69,1,1,4,10,3.3,-2,-0.52,2,-1,2,-2,-0.5999999999999999,-1,0.17,-1,-2,3,0,0.19999999999999996,0
0.0,1,0.46,1971,44,12,2,73,2,4,5,10,3.4,0,0.19,1978,58,11,1,81,0,6,3,13,0.6,1,-0.39,2,-1,3,1,1.0,-2,-0.21000000000000002,-6,-4,-3,-1,-0.8,2
0.0,2,0.35,1962,47,14,4,76,4,7,2,10,1.2,0,0.26,1913,49,9,1,73,1,5,1,20,0.7,1,-0.15999999999999998,7,0,3,3,1.0,-1,0.27999999999999997,-3,-4,-3,0,-0.10000000000000009,2
0.0,1,0.57,2072,46,14,6,86,4,4,4,17,2.2,3,0.08,2318,68,12,6,85,2,5,3,14,1.7,0,-0.1,11,5,4,4,1.5,1,-0.12,-8,-3,-2,2,0.7,0
0.0,4,0.28,2002,46,12,6,76,3,3,1,8,0.7,1,0.36,1892,31,11,1,73,0,3,4,12,1.9,3,-0.15000000000000002,-1,3,0,3,1.3,1,0.26000000000000006,3,0,3,-1,-0.20000000000000007,0
0.0,2,0.48,1938,48,11,2,59,3,1,1,17,0.1,0,0.18,1940,52,5,2,78,1,8,2,11,1.5,2,-0.13999999999999996,-2,-2,3,3,0.5,0,0.09999999999999998,-10,-1,-7,1,-0.6000000000000001,2
0.0,0,0.42,1947,53,21,6,87,0,3,3,10,0.6,0,0.24,1897,51,5,1,59,0,3,3,22,0.7,0,0.30000000000000004,9,3,4,-1,0.6000000000000001,0,0.16,-3,-3,-2,-1,-0.7999999999999999,0
0.0,2,0.15,2320,62,12,7,88,2,6,1,9,2.0,0,0.44,1992,59,5,2,74,3,3,5,17,3.6,-1,0.04,0,1,1,0,-0.7,-4,0.030000000000000027,-7,-4,-1,0,-1.1,1
0.0,1,0.53,1976,56,17,8,85,2,6,4,18,0.6,0,0.14,2197,42,9,2,78,0,6,4,13,1.4,0,-0.24999999999999997,7,6,-1,-1,0.30000000000000004,-3,0.2,-4,-3,2,-1,-0.30000000000000004,1
0.0,0,0.4,1925,53,10,4,71,0,3,1,17,0.8,2,0.24,1916,49,14,5,78,1,6,3,12,2.0,0,-0.15999999999999998,4,4,-2,-1,0.0,2,0.12,4,0,0,1,1.1,2
0.0,2,0.37,1987,63,12,3,86,1,6,0,9,0.6,1,0.25,1949,48,9,3,73,0,7,2,16,1.2,2,-0.42000000000000004,2,-1,0,-1,0.9,0,0.29000000000000004,-9,-2,-3,-2,-0.6000000000000001,0
0.0,2,0.5,1823,37,17,5,85,3,6,3,9,0.9,1,0.14,1983,61,15,4,88,1,7,2,8,1.1,2,0.25,5,3,3,2,1.0999999999999999,0,0.16999999999999998,5,1,-1,0,0.9000000000000001,1
0.0,0,0.41,1933,40,8,2,66,1,2,0,19,1.3,1,0.23,1901,61,15,2,79,3,4,4,21,1.7,0,0.36,-5,0,-7,1,-0.09999999999999998,1,0.19,-4,-4,1,-1,-0.19999999999999996,2
0.0,3,0.31,2043,35,14,6,80,3,2,1,21,1.8,0,0.3,1975,57,6,3,86,1,5,1,12,1.5,2,0.05000000000000002,-2,0,0,2,0.0,-2,0.26,-6,0,0,0,-0.9,1
0.0,1,0.22,1990,44,20,7,87,0,4,1,15,2.7,1,0.38,1829,47,11,2,77,1,10,0,11,2.4,0,0.33999999999999997,5,2,-1,-4,-1.1,-1,-0.12,-6,-3,-5,-2,-1.4,2
0.0,1,0.59,1977,52,13,4,82,0,4,1,6,0.2,2,0.09,2321,64,14,4,90,1,3,4,8,1.3,0,-0.33999999999999997,-2,0,-2,-1,-0.5,0,-0.13,-3,-1,2,-1,0.5,0
0.0,0,0.54,1798,53,16,4,82,3,6,1,15,1.9,2,0.14,1964,55,14,5,84,1,3,1,13,4.3,-1,-0.28,7,1,2,3,1.2,1,0.55,-2,-2,0,-1,-1.0,0
0.0,0,0.25,1933,51,11,4,70,0,8,0,13,1.6,1,0.37,1792,33,9,3,72,1,3,3,19,1.2,-1,0.1,3,3,0,-3,-0.10000000000000009,1,0.26,-7,-1,-4,-2,-0.10000000000000009,2
0.0,3,0.57,1974,38,4,3,68,0,0,4,15,1.2,2,0.1,2044,51,13,5,81,2,5,2,19,2.0,0,-0.07,-9,-4,-1,-2,-1.2,-1,0.02999999999999997,-1,-1,-1,-1,0.0,0
0.0,1,0.53,1957,49,9,4,67,1,3,4,13,0.9,1,0.14,2194,48,5,3,72,2,2,4,17,1.8,-3,-0.31999999999999995,-6,-2,-2,-3,-0.4,1,0.23,-4,0,-2,2,0.0,1
0.0,2,0.3,1992,33,7,6,66,2,0,3,9,1.3,0,0.32,1937,64,9,0,64,0,5,5,11,1.0,0,-0.16999999999999998,-2,2,-3,2,0.9000000000000001,-1,0.31000000000000005,-9,-6,0,-1,-0.7000000000000001,0
0.0,1,0.52,1873,33,10,5,77,0,4,2,13,1.0,0,0.14,1999,47,15,6,83,1,5,2,14,1.1,1,0.37,-3,4,-7,0,-0.29999999999999993,-1,0.19999999999999998,-1,-1,0,0,-0.6000000000000001,2
0.0,2,0.3,1999,48,19,9,82,1,6,2,16,1.2,0,0.34,1963,33,16,4,71,0,5,1,17,1.4,1,-0.09000000000000002,5,4,1,1,0.7000000000000001,0,-0.33,13,4,6,0,0.3,0
0.0,2,0.71,1827,40,9,4,73,0,2,1,16,1.7,1,0.03,2318,64,10,5,84,2,10,1,11,5.3,0,0.06000000000000005,1,-2,3,-4,-1.4,-2,0.020000000000000004,-15,-4,-8,-3,-2.2,0
0.0,4,0.13,2311,77,17,8,91,3,8,1,11,1.8,2,0.51,1938,59,14,4,82,1,3,2,15,1.4,0,-0.049999999999999996,-3,0,-1,-3,-1.4,0,-0.03,-3,-1,-3,-4,-1.6,1
0.0,1,0.46,1954,62,11,3,84,1,5,4,15,1.0,2,0.17,2039,54,18,5,81,4,5,4,10,1.0,1,0.020000000000000018,-1,-2,1,-1,0.0,2,-0.05000000000000002,2,1,7,3,2.1999999999999997,1
0.0,2,0.4,1971,36,8,5,73,1,0,2,19,0.8,0,0.25,1842,46,7,4,65,0,7,1,14,1.1,2,0.020000000000000018,-8,1,-5,1,0.7999999999999999,0,-0.18000000000000005,0,0,-1,-1,0.5,2
0.0,1,0.23,1979,30,8,5,76,4,1,2,18,0.2,0,0.4,1812,53,14,4,79,3,6,1,16,0.6,0,0.21000000000000002,1,3,-1,4,0.09999999999999987,-2,-0.47,7,1,6,1,0.0,2
0.0,0,0.43,1857,46,16,3,79,0,6,3,16,0.3,1,0.22,1954,43,12,3,69,0,3,1,21,1.3,-1,-0.32000000000000006,8,0,7,0,0.2999999999999998,-1,0.36000000000000004,4,1,2,-1,0.30000000000000004,0
0.0,1,0.4,1945,39,12,4,82,1,1,2,19,0.6,0,0.24,1961,60,11,6,89,1,4,3,9,1.1,-1,0.37,-2,0,0,0,0.7999999999999999,-1,0.14,0,3,0,0,0.09999999999999998,1
0.0,0,0.37,2022,39,12,2,80,1,5,0,22,0.4,1,0.26,1985,53,9,3,82,0,1,3,9,0.7,-2,-0.04999999999999999,-6,-3,-2,-3,-3.0999999999999996,1,0.14999999999999997,-4,0,-1,-1,-0.6000000000000001,1
0.0,1,0.46,1959,56,14,3,67,2,5,2,16,0.3,0,0.2,1995,35,10,3,82,0,3,2,16,0.9,0,-0.4600000000000001,2,0,2,2,0.0,-1,0.49,-13,-6,-8,-1,-1.2000000000000002,0
0.0,0,0.33,1898,35,8,2,77,2,5,4,18,1.7,0,0.29,1802,41,8,1,85,1,3,2,14,1.5,-2,-0.34,1,-4,4,-1,-0.7,0,0.28,-5,-2,-5,0,0.30000000000000004,1
0.0,2,0.54,1849,64,20,6,87,1,8,2,17,0.8,3,0.13,2004,33,19,6,75,3,4,0,14,2.8,-1,-0.28,6,2,5,-3,-1.1,3,0.10999999999999999,8,5,5,1,1.8,2
0.0,0,0.41,1968,54,10,5,82,0,3,3,13,2.2,1,0.22,1936,29,8,2,61,1,3,3,18,1.4,-2,0.10999999999999999,-6,-1,-3,-1,-0.30000000000000004,1,0.41000000000000003,-4,0,-4,0,0.09999999999999998,2
0.0,0,0.09,2264,65,15,6,88,2,8,0,7,0.8,1,0.6,1982,52,13,2,69,0,4,0,19,1.1,0,0.04999999999999999,-6,3,-6,0,-0.30000000000000004,0,0.03999999999999998,-2,0,0,-1,-0.7999999999999999,0
0.0,1,0.62,1976,82,17,4,90,2,7,4,7,0.3,0,0.1,2221,34,8,3,79,2,6,1,17,0.6,0,-0.18000000000000002,3,-2,-1,1,0.09999999999999987,-3,0.36,-9,-2,-2,1,-0.09999999999999998,0
0.0,1,0.51,1996,52,8,2,72,0,3,3,13,0.7,3,0.13,2088,36,7,5,63,2,3,2,9,1.8,0,-0.24000000000000002,-1,-1,0,0,0.09999999999999998,0,-0.16999999999999998,-9,-2,-4,0,-0.3999999999999999,0
0.0,1,0.15,2314,70,20,8,84,4,5,2,9,0.4,1,0.45,2040,45,9,2,77,1,0,1,18,1.5,0,-0.009999999999999995,11,3,4,4,2.8000000000000003,0,0.19999999999999998,-5,-3,-3,0,-0.20000000000000007,1
0.0,1,0.44,1802,52,13,6,81,1,5,3,14,0.6,1,0.2,1865,38,9,3,75,0,2,3,12,0.8,1,-0.39000000000000007,5,5,2,0,0.6,-1,0.32000000000000006,-11,-3,-6,-1,-0.19999999999999996,0
0.0,2,0.51,2093,52,12,3,84,3,8,2,14,2.2,1,0.09,2309,75,10,5,91,0,2,2,6,2.5,-1,-0.12,5,-2,7,1,-0.19999999999999996,0,0.09999999999999999,-10,-3,-5,-4,-2.8000000000000003,0
0.0,1,0.66,1936,45,12,3,68,0,2,2,18,2.0,0,0.04,2249,69,13,6,88,1,3,2,10,2.9,-1,0.26,-2,0,-5,-3,-0.6000000000000001,0,-0.13,-2,0,-2,-1,-0.3999999999999999,2
0.0,1,0.58,1871,35,13,4,68,1,6,5,12,1.0,1,0.12,2045,24,10,3,77,1,5,0,11,1.3,1,-0.28,2,-1,1,1,0.4,0,0.09000000000000002,1,1,0,0,0.6,1
0.0,1,0.53,1871,42,9,3,76,1,6,5,9,0.4,0,0.14,1974,63,5,0,86,0,4,0,10,0.9,0,-0.34,0,0,0,1,0.0,-1,0.47,-12,-4,-2,-2,-1.4,2
0.0,2,0.48,1886,52,10,3,71,2,4,4,9,0.9,3,0.16,1986,30,6,3,65,1,0,0,19,0.6,1,-0.1,-3,0,-3,0,-0.5,3,0.15999999999999998,-4,-2,-1,1,0.9000000000000001,1
0.0,0,0.58,1981,54,14,8,81,0,7,3,14,0.3,1,0.12,2191,47,15,4,79,1,8,0,9,1.4,-3,-0.24999999999999997,8,5,1,-1,-1.6,0,0.13999999999999999,2,0,-3,1,0.7999999999999999,0
0.0,0,0.63,1786,53,10,2,81,0,6,1,21,0.8,2,0.06,2092,47,19,6,82,1,7,4,16,1.7,0,-0.04999999999999999,-1,1,-2,-1,-0.19999999999999996,0,0.38,7,3,0,-2,0.40000000000000013,0
0.0,5,0.08,2330,53,13,8,87,4,4,2,17,1.9,1,0.57,1793,55,14,5,81,1,7,2,16,1.6,1,0.12,-10,-1,-6,1,0.5,0,0.09000000000000002,3,2,2,0,0.30000000000000004,2
0.0,2,0.23,1977,30,15,6,66,2,6,5,9,0.5,1,0.4,1784,37,11,2,72,1,2,5,14,1.3,0,-0.019999999999999962,10,4,3,1,1.7000000000000002,1,0.24,1,0,1,1,0.4,1
0.0,2,0.28,2094,62,14,4,82,3,4,2,9,0.4,0,0.32,1980,38,7,0,74,0,1,0,7,0.6,0,-0.45,-5,-2,-1,2,-0.5000000000000002,0,0.41999999999999993,-7,-8,1,0,-0.3,1
0.0,0,0.43,1922,53,13,2,76,1,5,0,25,0.5,1,0.22,2003,44,10,3,79,0,2,4,16,1.5,-1,0.03999999999999998,2,-2,2,1,-0.6000000000000001,-1,0.020000000000000018,4,1,-1,-3,-1.2,0
0.0,0,0.3,1980,51,11,1,82,2,7,1,8,1.2,1,0.3,1960,41,13,2,76,1,5,2,10,1.3,0,-0.25999999999999995,4,1,0,2,0.3,-1,0.29000000000000004,4,-2,2,-2,-0.8,2
0.0,0,0.62,1917,58,10,2,81,1,1,2,13,1.9,1,0.1,2205,54,9,4,75,0,7,2,12,1.1,0,0.14,-3,0,-3,0,-0.19999999999999996,-1,0.04000000000000001,-5,0,-3,0,-0.9999999999999999,0
0.0,3,0.61,1969,59,14,6,84,3,4,0,12,2.3,3,0.06,2326,69,10,5,87,4,1,2,11,3.8,3,-0.19,7,3,4,2,1.2,-2,-0.13,-3,-3,1,0,-1.1,2
0.0,2,0.14,2240,58,17,8,90,1,8,4,14,2.5,3,0.45,1989,40,15,8,77,3,4,5,11,0.9,1,-0.34,2,4,-4,-1,0.10000000000000009,-1,0.21000000000000002,5,2,2,3,1.3,2
0.0,1,0.46,2008,41,8,3,77,4,2,0,15,0.8,0,0.18,2097,48,8,1,81,0,7,4,17,4.1,0,-0.04000000000000001,-2,0,2,4,1.0,-2,0.22000000000000003,-6,-3,-2,-3,-1.2999999999999998,0
0.0,1,0.37,1942,47,17,2,79,1,6,3,17,1.0,1,0.25,1784,49,9,2,73,1,4,3,13,2.8,0,-0.22000000000000003,4,0,2,0,0.8,0,0.04999999999999999,-9,-5,-2,0,-0.4,1
0.0,0,0.52,1914,59,5,0,82,0,0,0,13,2.2,1,0.15,2003,48,14,7,81,0,3,2,10,2.4,-1,-0.35,0,-3,4,0,0.10000000000000003,0,0.24000000000000002,6,4,0,-4,-0.7,2
0.0,1,0.38,1886,48,13,6,72,1,5,3,10,1.7,0,0.27,1887,50,13,5,79,0,6,3,15,1.7,1,-0.16999999999999998,2,4,0,-1,-0.20000000000000007,0,0.30999999999999994,4,4,-5,0,0.19999999999999996,2
0.0,2,0.38,2005,48,15,8,82,3,6,4,12,1.3,1,0.25,1987,63,13,6,91,1,4,0,13,1.3,-1,-0.10999999999999999,0,4,-3,1,0.7,-3,-0.22999999999999998,-2,-2,-1,-3,-1.4,0
0.0,3,0.35,1980,41,14,5,70,1,7,1,17,0.9,4,0.31,1915,32,14,5,75,0,6,1,13,1.7,2,-0.13999999999999996,-2,3,-5,-1,-0.6000000000000001,3,0.13,1,-1,1,-1,0.7999999999999999,1
0.0,1,0.63,1984,45,10,3,71,1,2,1,21,1.4,1,0.09,2206,56,17,3,84,2,9,0,16,2.7,1,-0.010000000000000009,3,1,1,1,0.6,0,-0.18999999999999997,14,2,6,1,1.4000000000000001,0
0.0,1,0.36,2088,54,14,3,75,3,5,4,14,1.7,0,0.25,2045,40,7,2,83,2,2,3,10,1.2,0,0.12,-3,-6,6,2,0.3999999999999999,-3,0.42000000000000004,-6,-8,1,0,-1.0999999999999999,1
0.0,2,0.46,1968,59,12,5,80,3,4,6,14,2.0,0,0.17,1981,38,12,2,85,1,1,2,17,1.6,1,-0.28,6,3,3,2,1.7999999999999998,-2,0.35,-1,-6,1,-1,0.20000000000000007,2
0.0,3,0.45,1955,46,17,7,76,1,2,3,11,2.2,0,0.17,1939,63,13,5,73,1,4,6,12,4.2,1,-0.04999999999999999,12,4,6,0,0.8999999999999999,-3,-0.25,-1,-3,1,-4,-1.7999999999999998,1
0.0,2,0.56,1872,67,21,6,87,2,6,1,5,1.0,0,0.14,2007,42,6,4,82,2,4,2,18,2.4,2,-0.29999999999999993,8,1,7,2,1.0,-2,0.19,-9,-4,0,-1,-0.5999999999999999,2
0.0,0,0.6,1788,39,14,5,80,0,9,1,20,0.7,1,0.05,2206,54,5,4,81,1,6,3,10,1.2,-1,0.15000000000000002,9,3,4,-1,0.0,-1,-0.03,-8,0,-6,1,-0.4,0
0.0,3,0.16,2203,47,12,5,71,2,5,1,20,1.9,2,0.53,1888,32,10,6,65,3,6,1,16,0.8,2,-0.07,-5,2,-3,0,1.1,0,0.29000000000000004,-11,0,-7,1,-0.7,2
0.0,0,0.49,1975,45,11,2,66,0,5,2,16,0.8,0,0.17,1984,71,9,4,82,1,3,6,14,1.1,0,-0.29,-2,-1,-1,-1,-0.8999999999999999,-1,0.26,-14,-1,-8,-1,-1.5999999999999999,2
0.0,1,0.65,1947,33,10,3,77,0,0,4,23,0.8,3,0.09,2207,44,14,5,78,1,3,4,13,1.0,1,-0.25,-5,0,-4,0,-0.5000000000000001,0,0.07,2,0,0,-1,-0.8000000000000003,0
0.0,1,0.44,1920,47,13,4,75,1,3,2,14,0.4,0,0.21,1945,62,18,4,82,0,9,1,13,1.3,1,-0.07,8,2,4,-2,0.6000000000000001,-1,0.37,8,1,2,0,0.20000000000000007,0
0.0,1,0.25,2006,57,4,2,86,2,4,3,11,1.1,1,0.36,1755,51,11,4,80,2,5,2,15,1.5,-2,-0.16000000000000003,-8,-3,-3,1,-0.19999999999999996,-1,0.16999999999999993,-18,-8,-3,1,-1.9000000000000004,0
0.0,2,0.4,1799,41,18,8,76,0,3,0,13,1.0,1,0.23,1888,57,5,2,80,1,1,5,12,1.8,2,-0.37,7,5,0,0,1.8,-1,-0.040000000000000036,-3,0,-2,0,-0.20000000000000007,2
0.0,0,0.51,1971,68,18,4,83,1,10,2,14,2.3,2,0.09,2203,53,14,7,88,1,4,3,13,2.6,0,-0.23,9,0,5,0,0.30000000000000004,1,0.15000000000000002,5,3,-1,-1,0.40000000000000013,2
0.0,1,0.34,1935,43,8,3,74,0,3,1,25,1.8,0,0.28,1975,48,11,1,85,0,6,0,15,1.5,1,-0.11999999999999997,2,0,-1,0,0.8,0,0.48000000000000004,-4,-1,0,0,-0.6,2
0.0,1,0.32,1961,66,17,3,86,2,3,1,16,1.3,1,0.29,1814,41,9,5,76,2,6,0,23,2.0,1,-0.39,6,2,3,2,0.9,-1,0.17,-9,-3,-4,2,-1.5,0
0.0,2,0.43,1997,44,14,5,70,3,2,1,10,1.1,2,0.23,1943,44,9,2,72,2,2,3,16,0.6,1,-0.13,5,2,2,2,1.0999999999999999,1,0.06,-3,-2,2,0,0.0,1
0.0,1,0.42,1990,23,10,2,67,1,4,3,23,0.9,0,0.24,1977,45,7,4,65,2,1,4,15,2.3,0,0.21000000000000002,5,0,4,0,0.6,-2,0.0,-5,0,0,1,0.0,2
0.0,1,0.43,1956,51,12,1,80,1,3,0,10,2.1,2,0.22,2000,41,12,4,81,3,4,2,13,2.6,1,-0.44000000000000006,-6,-3,0,1,0.5,2,0.33999999999999997,-6,0,-4,2,1.1999999999999997,0
0.0,1,0.47,1998,44,15,4,72,1,3,3,14,0.4,2,0.21,2001,41,9,4,61,1,1,3,13,2.0,-1,0.07,1,-1,2,-2,-0.7999999999999998,1,-0.13000000000000006,-1,2,-3,0,-0.29999999999999993,0
0.0,1,0.28,2034,62,17,5,83,3,7,2,15,1.2,2,0.36,1944,61,13,4,81,0,5,2,8,0.8,0,-0.16000000000000003,3,3,1,2,2.4,1,0.03999999999999998,-4,1,-5,-2,-0.19999999999999996,2
0.0,1,0.53,1950,55,9,4,78,0,6,2,21,0.8,1,0.14,1985,73,9,2,91,1,6,3,9,1.4,-1,-0.13999999999999999,0,2,-1,-2,-0.7999999999999999,0,0.10999999999999999,2,1,4,1,-0.30000000000000004,0
0.0,2,0.38,1970,43,10,3,76,1,7,3,14,0.5,1,0.25,1954,58,17,7,72,3,6,1,14,1.1,0,-0.020000000000000018,2,-1,1,-3,-0.9,1,-0.16000000000000003,10,3,3,1,1.0999999999999999,1
0.0,4,0.61,2022,43,16,8,63,1,4,1,17,0.3,3,0.12,2202,49,15,8,71,2,5,3,13,1.1,2,-0.21,7,4,2,0,1.1,2,0.09,-4,3,-7,1,0.0,0
0.0,3,0.35,1953,55,16,9,75,3,6,6,16,0.2,1,0.3,1926,27,5,2,67,1,1,1,18,0.7,3,-0.44000000000000006,1,7,-4,3,0.7000000000000001,0,0.47000000000000003,-9,-5,-4,-2,-1.1,1
0.0,2,0.51,1956,48,13,4,77,1,3,2,12,0.9,0,0.13,2096,31,4,1,69,1,4,1,14,4.6,2,-0.39,6,2,5,0,0.8,0,0.12,-6,-3,-2,0,-0.19999999999999996,0
0.0,1,0.45,1952,50,3,1,72,2,1,3,17,0.7,2,0.18,2036,43,13,8,78,1,6,1,12,1.5,0,0.010000000000000009,-14,-6,-5,-1,-1.1999999999999997,1,0.16000000000000003,-4,3,-6,-2,-2.3,0
0.0,3,0.39,1993,59,12,5,84,0,7,1,8,0.4,1,0.24,1972,49,9,2,72,1,3,1,13,1.1,2,-0.21999999999999997,3,3,-1,-1,0.5999999999999999,-1,0.06,-1,-1,1,0,-0.4,0
0.0,1,0.36,1934,56,12,4,83,1,4,2,18,1.0,0,0.28,1867,51,12,3,73,3,2,2,18,1.6,-1,0.03999999999999998,-1,0,0,1,-0.5,-1,-0.18000000000000005,6,2,5,3,1.3,0
0.0,2,0.39,1833,35,11,4,74,1,2,1,14,1.0,0,0.24,1985,56,7,0,68,0,2,1,18,1.0,-2,0.040000000000000036,0,-4,4,-1,-1.1,-1,0.03999999999999998,-8,-4,-3,-1,-0.7000000000000001,2
0.0,3,0.61,2055,45,18,9,81,2,7,2,13,3.3,2,0.07,2307,63,15,7,86,5,8,2,12,2.0,1,-0.10000000000000003,5,1,2,1,0.30000000000000004,-1,0.04,0,0,-3,4,0.40000000000000013,1
0.0,2,0.22,2207,66,10,6,83,2,3,3,11,0.7,0,0.43,1994,62,8,2,85,0,4,3,6,1.0,-1,-0.03,-5,-2,1,0,-1.4,-3,0.25,-4,-3,0,0,-0.9999999999999999,0
0.0,2,0.45,1927,36,13,6,80,1,1,2,15,1.6,0,0.18,1943,54,14,5,81,1,4,3,8,2.8,2,-0.010000000000000009,7,6,0,0,0.20000000000000007,-1,0.2,11,4,1,-1,-0.40000000000000013,1
0.0,2,0.36,1924,54,9,3,64,0,4,1,16,1.3,1,0.27,1849,48,14,3,74,1,4,1,19,1.7,1,-0.37000000000000005,4,1,4,-1,-0.20000000000000007,-1,0.06,3,-1,1,0,0.09999999999999998,2
0.0,2,0.28,1940,41,14,5,74,2,3,2,22,1.2,0,0.34,1857,56,9,4,78,1,7,5,11,0.6,2,-0.27,0,0,5,1,2.0999999999999996,-2,0.09999999999999998,-10,-3,-7,-2,-1.1,1
0.0,2,0.46,2000,46,6,2,71,2,3,2,17,0.5,2,0.19,2064,31,14,8,77,4,1,0,5,1.5,2,0.13,-2,1,-4,2,1.1,-1,0.43,-4,-1,-1,2,1.7999999999999998,1
0.0,0,0.41,1947,57,8,4,70,0,6,2,7,0.3,0,0.22,1965,28,8,1,72,1,2,3,12,1.7,0,-0.24,2,4,0,0,-0.30000000000000004,0,0.42000000000000004,-8,0,-5,0,-0.4,0
0.0,3,0.43,2016,48,12,6,70,2,4,3,16,0.7,2,0.22,1972,41,8,4,66,1,7,3,7,1.8,3,-0.15999999999999998,3,4,-1,2,2.3000000000000003,-1,0.30999999999999994,-9,-1,-5,1,-0.3999999999999999,1
0.0,0,0.6,1857,48,8,3,76,1,8,0,13,0.4,0,0.05,2288,66,10,2,87,1,4,3,10,3.7,0,-0.03999999999999998,-1,-1,1,0,0.09999999999999998,-2,0.09,-10,-6,-4,0,-1.3,0
0.0,0,0.5,1973,47,17,4,77,0,3,3,15,1.4,0,0.15,1969,48,14,3,85,2,7,0,10,1.2,-1,-0.24,11,1,9,-2,0.19999999999999996,-3,0.27999999999999997,2,-3,3,-2,-0.40000000000000013,2
0.0,2,0.39,2021,42,11,2,67,1,2,3,12,1.6,2,0.26,1970,51,6,2,84,0,4,1,9,0.6,0,-0.27,4,-2,5,0,0.6000000000000001,1,0.16,-12,-7,-1,-4,-2.3,2
0.0,1,0.43,1994,45,9,4,61,3,10,5,10,0.4,1,0.22,2081,50,6,1,78,1,2,0,10,1.3,0,-0.05999999999999997,0,0,2,2,-0.09999999999999987,1,0.13999999999999999,-15,0,-10,0,-1.2,0
0.0,3,0.53,1942,53,15,6,80,5,5,3,17,0.8,0,0.15,1986,49,4,1,84,1,2,0,13,0.8,2,0.009999999999999981,2,4,0,4,1.8,-1,0.19999999999999998,-5,-3,-3,-2,-0.9,1
0.0,1,0.29,1969,62,15,4,76,0,7,5,14,2.4,2,0.34,1986,40,10,2,69,2,2,3,12,2.0,1,-0.24999999999999997,8,2,2,-1,1.9,2,0.24,-7,-2,-4,2,0.0,1
0.0,1,0.33,1959,64,6,2,81,1,4,4,14,1.2,0,0.29,1906,37,3,1,63,1,0,3,16,0.4,-1,-0.06,0,0,1,1,-0.20000000000000007,0,0.10000000000000003,-5,-1,0,1,0.0,2
0.0,2,0.27,2094,50,11,3,83,1,6,1,12,1.2,2,0.37,1925,45,12,4,78,2,1,2,23,2.3,1,-0.09,5,2,1,0,0.8,2,0.07999999999999996,2,1,1,0,0.30000000000000004,2
0.0,0,0.45,1928,51,11,3,78,2,8,2,8,1.3,2,0.18,1993,50,9,2,77,1,2,2,13,2.9,0,-0.10999999999999999,-4,-1,-2,-2,-0.3999999999999999,2,0.020000000000000018,-10,-1,-5,1,0.29999999999999993,1
0.0,1,0.35,1983,43,16,3,60,3,3,0,10,2.3,1,0.28,1821,43,7,1,58,1,1,3,17,1.5,-1,-0.15999999999999998,6,1,4,1,0.6000000000000001,-1,0.15000000000000008,0,-2,-2,0,-0.09999999999999998,2
